,SP500,USD_EUR,USD_GBP
2004-05-26,74.96968078613281,1.2102,1.8142
2004-05-27,75.3905258178711,1.2274,1.8369
2004-05-28,75.38381958007812,1.2217,1.833
2004-05-31,,,
2004-06-01,75.28360748291016,1.221,1.8359
2004-06-02,75.56415557861328,1.225,1.8381
2004-06-03,74.8694839477539,1.2205,1.8387
2004-06-04,75.4639663696289,1.2258,1.8367
2004-06-07,76.61286163330078,1.232,1.8386
2004-06-08,76.71971130371094,1.2273,1.8361
2004-06-09,76.00502014160156,1.2097,1.8292
2004-06-10,76.37906646728516,1.211,1.838
2004-06-11,,1.2011,1.8175
2004-06-14,75.62429809570312,1.2073,1.8148
2004-06-15,76.15864562988281,1.2139,1.8278
2004-06-16,76.145263671875,1.2006,1.8262
2004-06-17,76.03174591064453,1.204,1.8341
2004-06-18,76.17517852783203,1.2118,1.8368
2004-06-21,75.88693237304688,1.211,1.831
2004-06-22,76.26905059814453,1.2092,1.8217
2004-06-23,76.9260025024414,1.209,1.8184
2004-06-24,76.68470001220703,1.217,1.8216
2004-06-25,76.31594848632812,1.2145,1.8218
2004-06-28,76.05452728271484,1.2193,1.8294
2004-06-29,76.36959838867188,1.2124,1.809
2004-06-30,76.77852630615234,1.2179,1.8126
2004-07-01,75.71263122558594,1.2158,1.816
2004-07-02,75.67241668701172,1.2307,1.83
2004-07-05,,,
2004-07-06,75.00872802734375,1.229,1.8423
2004-07-07,75.22994995117188,1.2384,1.8571
2004-07-08,74.70703125,1.239,1.8566
2004-07-09,74.90145111083984,1.2388,1.8555
2004-07-12,74.93497467041016,1.2409,1.864
2004-07-13,74.98863983154297,1.2302,1.854
2004-07-14,74.76065063476562,1.2385,1.8564
2004-07-15,74.27802276611328,1.2373,1.8545
2004-07-16,74.2176742553711,1.2437,1.8708
2004-07-19,73.90263366699219,1.2431,1.8734
2004-07-20,74.84112548828125,1.2377,1.8556
2004-07-21,73.46015930175781,1.2224,1.8354
2004-07-22,73.66128540039062,1.2273,1.847
2004-07-23,73.04451751708984,1.2122,1.8321
2004-07-26,72.90373992919922,1.2135,1.8393
2004-07-27,73.5875473022461,1.2056,1.8219
2004-07-28,73.80874633789062,1.2046,1.8222
2004-07-29,74.12382507324219,1.207,1.8174
2004-07-30,74.30480194091797,1.2032,1.8183
2004-08-02,74.45901489257812,1.2034,1.8273
2004-08-03,73.88249206542969,1.2051,1.8243
2004-08-04,73.87578582763672,1.2057,1.8248
2004-08-05,72.66910552978516,1.205,1.8231
2004-08-06,71.63002014160156,1.2272,1.8459
2004-08-09,71.73057556152344,1.2261,1.8403
2004-08-10,72.65567016601562,1.2306,1.8387
2004-08-11,72.50823211669922,1.2222,1.828
2004-08-12,71.7171859741211,1.2224,1.821
2004-08-13,71.85794067382812,1.2354,1.8432
2004-08-16,72.60208129882812,1.2333,1.8392
2004-08-17,73.01099395751953,1.2329,1.8288
2004-08-18,73.7618179321289,1.2299,1.8225
2004-08-19,73.54725646972656,1.2368,1.8313
2004-08-20,74.06348419189453,1.2324,1.8213
2004-08-23,73.87578582763672,1.2196,1.8143
2004-08-24,73.97633361816406,1.2099,1.7935
2004-08-25,74.47913360595703,1.209,1.7965
2004-08-26,74.47913360595703,1.2084,1.7939
2004-08-27,74.7137680053711,1.2025,1.7921
2004-08-30,74.09701538085938,1.2049,1.7925
2004-08-31,74.48583984375,1.2183,1.8031
2004-09-01,74.62660217285156,1.2179,1.794
2004-09-02,75.47127532958984,1.2164,1.7916
2004-09-03,75.16292572021484,1.2052,1.7759
2004-09-06,,,
2004-09-07,75.65899658203125,1.2093,1.7733
2004-09-08,75.47127532958984,1.2164,1.7882
2004-09-09,75.40426635742188,1.2189,1.7853
2004-09-10,75.79305267333984,1.2282,1.7979
2004-09-13,76.04109954833984,1.2251,1.7956
2004-09-14,76.1953125,1.2268,1.8001
2004-09-15,75.6187515258789,1.2144,1.7772
2004-09-16,75.84671783447266,1.2154,1.7909
2004-09-17,76.16914367675781,1.2174,1.7921
2004-09-20,75.71141052246094,1.2172,1.788
2004-09-21,76.04126739501953,1.2264,1.7946
2004-09-22,75.09210205078125,1.2261,1.7949
2004-09-23,74.68819427490234,1.2298,1.8003
2004-09-24,75.03148651123047,1.2256,1.8031
2004-09-27,74.55353546142578,1.2307,1.8076
2004-09-28,74.91031646728516,1.2306,1.8105
2004-09-29,75.28729248046875,1.2308,1.797
2004-09-30,75.23342895507812,1.2417,1.809
2004-10-01,76.50574493408203,1.24,1.7976
2004-10-04,76.63362884521484,1.2274,1.7827
2004-10-05,76.67401123046875,1.2316,1.7828
2004-10-06,77.19908142089844,1.2298,1.779
2004-10-07,76.37110900878906,1.2286,1.7822
2004-10-08,75.73834228515625,1.2418,1.7935
2004-10-11,76.0479736328125,,
2004-10-12,75.75177764892578,1.232,1.7879
2004-10-13,75.08535766601562,1.2271,1.789
2004-10-14,74.4794921875,1.2393,1.7972
2004-10-15,74.89683532714844,1.2478,1.8048
2004-10-18,75.17957305908203,1.252,1.801
2004-10-19,74.54681396484375,1.2515,1.8039
2004-10-20,74.39871978759766,1.2627,1.8187
2004-10-21,74.88340759277344,1.2622,1.8297
2004-10-22,74.04194641113281,1.2639,1.8277
2004-10-25,73.95440673828125,1.2783,1.8404
2004-10-26,75.08535766601562,1.2758,1.8369
2004-10-27,75.98741912841797,1.2725,1.8323
2004-10-28,76.2162857055664,1.2759,1.832
2004-10-29,76.20281219482422,1.2746,1.8345
2004-11-01,76.41148376464844,1.2741,1.8323
2004-11-02,76.43843078613281,1.2703,1.8385
2004-11-03,77.40106964111328,1.2787,1.8445
2004-11-04,78.45793914794922,1.2883,1.844
2004-11-05,78.94932556152344,1.2938,1.8542
2004-11-08,78.83487701416016,1.2936,1.8564
2004-11-09,78.68004608154297,1.293,1.8589
2004-11-10,78.74066925048828,1.2925,1.8476
2004-11-11,79.33976745605469,,
2004-11-12,79.96583557128906,1.2973,1.8552
2004-11-15,80.16227722167969,1.2944,1.848
2004-11-16,79.58843994140625,1.2979,1.8544
2004-11-17,80.06105041503906,1.3031,1.858
2004-11-18,80.16902923583984,1.2982,1.8514
2004-11-19,79.27782440185547,1.3059,1.86
2004-11-22,79.6559066772461,1.3048,1.859
2004-11-23,79.77743530273438,1.309,1.8713
2004-11-24,79.96649169921875,1.3162,1.8813
2004-11-25,,,
2004-11-26,79.90572357177734,1.3288,1.8965
2004-11-29,79.54115295410156,1.3286,1.8948
2004-11-30,79.59512329101562,1.3259,1.9073
2004-12-01,80.49988555908203,1.3308,1.9297
2004-12-02,80.56742095947266,1.3268,1.9225
2004-12-03,80.51335144042969,1.339,1.9375
2004-12-06,80.48636627197266,1.3431,1.9423
2004-12-07,79.7369384765625,1.3437,1.9459
2004-12-08,80.20281219482422,1.3252,1.9283
2004-12-09,80.48636627197266,1.3274,1.9185
2004-12-10,80.56742095947266,1.3224,1.9134
2004-12-13,81.26959228515625,1.3309,1.9235
2004-12-14,81.55313110351562,1.328,1.9239
2004-12-15,81.61390686035156,1.3429,1.9446
2004-12-16,81.56663513183594,1.3287,1.9375
2004-12-17,81.02261352539062,1.3295,1.939
2004-12-20,81.0429458618164,1.3396,1.9482
2004-12-21,81.66702270507812,1.3377,1.9263
2004-12-22,81.8637924194336,1.339,1.9125
2004-12-23,81.92477416992188,1.3491,1.9193
2004-12-24,,1.3536,1.9236
2004-12-27,81.7552261352539,1.3625,1.9369
2004-12-28,82.20296478271484,1.3621,1.9316
2004-12-29,82.3250503540039,1.3568,1.9157
2004-12-30,82.16902160644531,1.3623,1.922
2004-12-31,81.9926528930664,1.3538,1.916
2005-01-03,81.60598754882812,1.3476,1.9058
2005-01-04,80.60882568359375,1.3295,1.8834
2005-01-05,80.05257415771484,1.3292,1.8875
2005-01-06,80.45956420898438,1.3187,1.8751
2005-01-07,80.34423828125,1.3062,1.8702
2005-01-10,80.72413635253906,1.3109,1.8751
2005-01-11,80.16788482666016,1.3161,1.8796
2005-01-12,80.43244171142578,1.3281,1.8932
2005-01-13,79.7879867553711,1.3207,1.8832
2005-01-14,80.20858001708984,1.3106,1.8695
2005-01-17,,,
2005-01-18,81.0429458618164,1.3043,1.8693
2005-01-19,80.19501495361328,1.3036,1.8742
2005-01-20,79.70658874511719,1.2959,1.872
2005-01-21,79.21818542480469,1.3049,1.874
2005-01-24,79.06217956542969,1.3041,1.8778
2005-01-25,79.28601837158203,1.2954,1.8647
2005-01-26,79.52345275878906,1.3081,1.8833
2005-01-27,79.65912628173828,1.3032,1.8866
2005-01-28,79.65912628173828,1.3033,1.885
2005-01-31,80.15428924560547,1.3049,1.885
2005-02-01,80.66307067871094,1.3017,1.8792
2005-02-02,80.90730285644531,1.3015,1.8826
2005-02-03,80.69699096679688,1.2959,1.8805
2005-02-04,81.55848693847656,1.2927,1.885
2005-02-07,81.44998168945312,1.2773,1.8607
2005-02-08,81.5448989868164,1.2783,1.857
2005-02-09,80.9344253540039,1.2797,1.8582
2005-02-10,81.22614288330078,1.2882,1.8708
2005-02-11,81.92477416992188,1.2864,1.866
2005-02-14,81.8637924194336,1.2981,1.8917
2005-02-15,82.16902160644531,1.2986,1.8894
2005-02-16,82.2232666015625,1.2994,1.878
2005-02-17,81.55848693847656,1.3083,1.895
2005-02-18,81.66702270507812,1.3075,1.8949
2005-02-21,,,
2005-02-22,80.45276641845703,1.323,1.9092
2005-02-23,81.02938079833984,1.3208,1.9066
2005-02-24,81.56526184082031,1.3205,1.9104
2005-02-25,82.37254333496094,1.3195,1.9149
2005-02-28,81.82982635498047,1.3274,1.9249
2005-03-01,82.23686218261719,1.3189,1.9206
2005-03-02,82.19615936279297,1.3127,1.9124
2005-03-03,82.23007202148438,1.313,1.9098
2005-03-04,83.2544174194336,1.3244,1.9243
2005-03-07,83.29507446289062,1.3203,1.9159
2005-03-08,82.98307800292969,1.3342,1.9292
2005-03-09,82.06048583984375,1.3384,1.9239
2005-03-10,82.24366760253906,1.3409,1.9233
2005-03-11,81.66702270507812,1.3465,1.9261
2005-03-14,82.17579650878906,1.3346,1.9116
2005-03-15,81.49744415283203,1.3315,1.9134
2005-03-16,80.8055191040039,1.3423,1.9264
2005-03-17,80.96833801269531,1.3373,1.924
2005-03-18,80.72792053222656,1.3311,1.9192
2005-03-21,80.42829895019531,1.3165,1.8974
2005-03-22,79.61109161376953,1.321,1.8997
2005-03-23,79.67916107177734,1.3005,1.8712
2005-03-24,79.7745132446289,1.2957,1.8709
2005-03-25,,1.2954,1.8684
2005-03-28,79.89025115966797,1.2877,1.8657
2005-03-29,79.35905456542969,1.2913,1.8752
2005-03-30,80.4827651977539,1.2944,1.8816
2005-03-31,80.33293151855469,1.2969,1.8888
2005-04-01,79.97200775146484,1.2896,1.8789
2005-04-04,80.10818481445312,1.2838,1.8733
2005-04-05,80.48956298828125,1.2842,1.8773
2005-04-06,80.76880645751953,1.2868,1.8787
2005-04-07,81.20464324951172,1.2906,1.8768
2005-04-08,80.36019134521484,1.2912,1.8824
2005-04-11,80.4214859008789,1.2972,1.8908
2005-04-12,80.83690643310547,1.2873,1.8842
2005-04-13,79.88346099853516,1.2918,1.893
2005-04-14,78.84149932861328,1.2819,1.8806
2005-04-15,77.73828125,1.2928,1.893
2005-04-18,77.97664642333984,1.3037,1.9052
2005-04-19,78.59632110595703,1.3034,1.9165
2005-04-20,77.49989318847656,1.308,1.9197
2005-04-21,79.00496673583984,1.3093,1.9104
2005-04-22,78.70532989501953,1.3068,1.9151
2005-04-25,79.22285461425781,1.2984,1.9117
2005-04-26,78.45331573486328,1.2964,1.904
2005-04-27,78.7597885131836,1.2938,1.9047
2005-04-28,77.77229309082031,1.2916,1.9097
2005-04-29,78.827880859375,1.2919,1.9122
2005-05-02,79.27056121826172,1.2857,1.8959
2005-05-03,79.40678405761719,1.2889,1.891
2005-05-04,80.01966857910156,1.2936,1.9
2005-05-05,79.992431640625,1.2936,1.9048
2005-05-06,79.7404556274414,1.2832,1.892
2005-05-09,80.23758697509766,1.2839,1.8836
2005-05-10,79.40678405761719,1.2877,1.8828
2005-05-11,79.84260559082031,1.2803,1.8735
2005-05-12,78.96410369873047,1.2706,1.865
2005-05-13,78.8074951171875,1.2645,1.853
2005-05-16,79.54299926757812,1.263,1.8368
2005-05-17,80.0741958618164,1.2644,1.8401
2005-05-18,80.89820098876953,1.266,1.8382
2005-05-19,81.23871612548828,1.2628,1.8367
2005-05-20,81.1229248046875,1.2553,1.8246
2005-05-23,81.57240295410156,1.2575,1.8288
2005-05-24,81.3817138671875,1.2588,1.8288
2005-05-25,81.32042694091797,1.2602,1.8312
2005-05-26,81.7562255859375,1.2517,1.8205
2005-05-27,81.8924560546875,1.2568,1.8227
2005-05-30,,,
2005-05-31,81.36808013916016,1.2349,1.8231
2005-06-01,82.06272888183594,1.2232,1.812
2005-06-02,82.23976135253906,1.2266,1.8156
2005-06-03,81.82437896728516,1.2227,1.8119
2005-06-06,81.74946594238281,1.2268,1.8209
2005-06-07,81.81078338623047,1.2277,1.832
2005-06-08,81.66095733642578,1.232,1.8368
2005-06-09,82.04911041259766,1.2216,1.8209
2005-06-10,81.8584213256836,1.2127,1.8128
2005-06-13,82.11723327636719,1.2035,1.8011
2005-06-14,82.30789184570312,1.2038,1.8062
2005-06-15,82.46453094482422,1.2106,1.8219
2005-06-16,82.67564392089844,1.2089,1.8206
2005-06-17,82.98198699951172,1.224,1.8266
2005-06-20,83.00933074951172,1.214,1.8231
2005-06-21,83.05717468261719,1.2134,1.824
2005-06-22,83.12555694580078,1.213,1.8218
2005-06-23,81.95630645751953,1.2054,1.818
2005-06-24,81.35462951660156,1.2088,1.8221
2005-06-27,81.47086334228516,1.2152,1.8252
2005-06-28,82.15462493896484,1.2078,1.8157
2005-06-29,81.93582916259766,1.2101,1.808
2005-06-30,81.49139404296875,1.2098,1.793
2005-07-01,81.73068237304688,1.1957,1.7708
2005-07-04,,,
2005-07-05,82.38712310791016,1.1917,1.757
2005-07-06,81.69648742675781,1.1918,1.7583
2005-07-07,82.01785278320312,1.1928,1.7418
2005-07-08,82.95460510253906,1.1934,1.736
2005-07-11,83.3785629272461,1.2066,1.7563
2005-07-12,83.59739685058594,1.22,1.7753
2005-07-13,83.71363067626953,1.209,1.7554
2005-07-14,84.04183197021484,1.2089,1.7585
2005-07-15,83.99395751953125,1.2037,1.7533
2005-07-18,83.6589126586914,1.2077,1.7523
2005-07-19,84.1170425415039,1.2001,1.7364
2005-07-20,84.40422821044922,1.2046,1.7303
2005-07-21,83.91189575195312,1.2113,1.7471
2005-07-22,84.47257995605469,1.2079,1.7413
2005-07-25,84.2332763671875,1.2054,1.7455
2005-07-26,84.33582305908203,1.2007,1.7415
2005-07-27,84.64349365234375,1.2048,1.7438
2005-07-28,85.1768798828125,1.2121,1.7547
2005-07-29,84.60934448242188,1.2129,1.7593
2005-08-01,84.54777526855469,1.2195,1.7695
2005-08-02,85.05380249023438,1.2209,1.7728
2005-08-03,85.27946472167969,1.2337,1.7808
2005-08-04,84.59566497802734,1.2383,1.7797
2005-08-05,84.02132415771484,1.2327,1.7748
2005-08-08,83.86404418945312,1.2361,1.7863
2005-08-09,84.37002563476562,1.2347,1.7844
2005-08-10,84.32898712158203,1.2345,1.7922
2005-08-11,84.66404724121094,1.2434,1.8071
2005-08-12,84.14436340332031,1.2428,1.8148
2005-08-15,84.66404724121094,1.2362,1.8088
2005-08-16,83.56318664550781,1.2342,1.8096
2005-08-17,83.55632019042969,1.229,1.8076
2005-08-18,83.54949951171875,1.2178,1.7949
2005-08-19,83.74097442626953,1.2147,1.7933
2005-08-22,83.74097442626953,1.2235,1.8022
2005-08-23,83.58369445800781,1.2213,1.7996
2005-08-24,82.83838653564453,1.2239,1.7965
2005-08-25,83.13922882080078,1.2311,1.8045
2005-08-26,82.5716781616211,1.2324,1.8066
2005-08-29,83.20760345458984,1.2248,1.8006
2005-08-30,82.77001953125,1.2204,1.784
2005-08-31,83.81615447998047,1.233,1.8012
2005-09-01,83.7546157836914,1.2447,1.8279
2005-09-02,83.60418701171875,1.2538,1.8403
2005-09-05,,,
2005-09-06,84.5820083618164,1.2483,1.842
2005-09-07,84.72557830810547,1.2439,1.8394
2005-09-08,84.4452133178711,1.24,1.8388
2005-09-09,85.19740295410156,1.2433,1.84
2005-09-12,85.02642059326172,1.2288,1.8236
2005-09-13,84.55464935302734,1.2263,1.8214
2005-09-14,84.2469482421875,1.2282,1.8244
2005-09-15,84.20590209960938,1.2216,1.8069
2005-09-16,84.80467987060547,1.2214,1.8035
2005-09-19,84.52318572998047,1.2153,1.8041
2005-09-20,83.80903625488281,1.2177,1.8046
2005-09-21,83.02620697021484,1.2208,1.8097
2005-09-22,83.32147979736328,1.2153,1.7917
2005-09-23,83.3901138305664,1.2077,1.7788
2005-09-26,83.48626708984375,1.2036,1.7746
2005-09-27,83.4656982421875,1.2011,1.7677
2005-09-28,83.548095703125,1.2016,1.7639
2005-09-29,84.2279052734375,1.202,1.762
2005-09-30,84.48883056640625,1.2058,1.7696
2005-10-03,84.18670654296875,1.1914,1.7558
2005-10-04,83.23908233642578,1.1918,1.7587
2005-10-05,82.14724731445312,1.1984,1.7655
2005-10-06,81.85199737548828,1.2133,1.7728
2005-10-07,82.1335220336914,1.2115,1.7599
2005-10-10,81.43997192382812,,
2005-10-11,81.3232421875,1.2015,1.7489
2005-10-12,80.68464660644531,1.204,1.7532
2005-10-13,80.63656616210938,1.1938,1.7484
2005-10-14,81.48804473876953,1.2073,1.7677
2005-10-17,81.79021453857422,1.204,1.7553
2005-10-18,80.90436553955078,1.1939,1.7487
2005-10-19,82.25028228759766,1.1988,1.7627
2005-10-20,80.80137634277344,1.1982,1.7712
2005-10-21,81.11721801757812,1.1958,1.7692
2005-10-24,82.37384796142578,1.1998,1.7711
2005-10-25,82.20906066894531,1.2099,1.7855
2005-10-26,81.96874237060547,1.2082,1.7766
2005-10-27,81.09664916992188,1.2148,1.7836
2005-10-28,82.2640151977539,1.2089,1.7781
2005-10-31,82.49060821533203,1.1995,1.7689
2005-11-01,82.7378158569336,1.1998,1.763
2005-11-02,83.60301971435547,1.2067,1.7755
2005-11-03,83.9600830078125,1.1971,1.772
2005-11-04,83.85022735595703,1.1828,1.751
2005-11-07,83.93262481689453,1.1795,1.744
2005-11-08,83.93262481689453,1.1773,1.7415
2005-11-09,84.04248046875,1.1748,1.7415
2005-11-10,84.69483947753906,1.174,1.7462
2005-11-11,84.98323822021484,,
2005-11-14,84.93518829345703,1.1667,1.7349
2005-11-15,84.62614440917969,1.1695,1.7366
2005-11-16,84.7978515625,1.1672,1.7166
2005-11-17,85.5875015258789,1.1706,1.719
2005-11-18,85.92399597167969,1.1741,1.7147
2005-11-21,86.35660552978516,1.1734,1.7165
2005-11-22,86.7273941040039,1.1737,1.7138
2005-11-23,87.22867584228516,1.1799,1.7214
2005-11-24,,,
2005-11-25,87.29733276367188,1.1724,1.7155
2005-11-28,86.67932891845703,1.1804,1.7221
2005-11-29,86.58320617675781,1.1786,1.7203
2005-11-30,86.11625671386719,1.179,1.7321
2005-12-01,86.99520874023438,1.1702,1.729
2005-12-02,87.10508728027344,1.1699,1.7304
2005-12-05,86.919677734375,1.1787,1.7397
2005-12-06,87.0844955444336,1.1784,1.7402
2005-12-07,86.57633972167969,1.1722,1.735
2005-12-08,86.52135467529297,1.183,1.7514
2005-12-09,86.74799346923828,1.1824,1.7554
2005-12-12,86.83041381835938,1.1969,1.774
2005-12-13,87.42093658447266,1.1926,1.7674
2005-12-14,87.76428985595703,1.2041,1.7739
2005-12-15,87.51021575927734,1.1965,1.7648
2005-12-16,87.22856140136719,1.2012,1.7716
2005-12-19,86.77982330322266,1.1996,1.7641
2005-12-20,86.86270904541016,1.1848,1.7544
2005-12-21,87.00076293945312,1.1816,1.7402
2005-12-22,87.45635223388672,1.1883,1.7395
2005-12-23,87.50467681884766,1.1857,1.7326
2005-12-26,,,
2005-12-27,86.61417388916016,1.1856,1.7308
2005-12-28,86.80746459960938,1.1875,1.7226
2005-12-29,86.4208984375,1.1846,1.7261
2005-12-30,85.95147705078125,1.1842,1.7188
2006-01-02,,,
2006-01-03,87.46324920654297,1.198,1.7404
2006-01-04,87.87747955322266,1.2091,1.7588
2006-01-05,87.93269348144531,1.2101,1.7566
2006-01-06,88.6644287109375,1.2148,1.7697
2006-01-09,88.89221954345703,1.2064,1.7645
2006-01-10,88.98194122314453,1.2063,1.7645
2006-01-11,89.26498413085938,1.2135,1.7643
2006-01-12,88.91293334960938,1.2035,1.7612
2006-01-13,88.83008575439453,1.2103,1.7715
2006-01-16,,,
2006-01-17,88.58847045898438,1.2073,1.7628
2006-01-18,88.23641967773438,1.2083,1.7622
2006-01-19,88.57472229003906,1.211,1.7618
2006-01-20,86.95934295654297,1.2101,1.7663
2006-01-23,87.26996612548828,1.2276,1.7842
2006-01-24,87.35972595214844,1.2287,1.7885
2006-01-25,87.43565368652344,1.2252,1.7874
2006-01-26,87.91891479492188,1.2229,1.783
2006-01-27,88.73346710205078,1.213,1.7733
2006-01-30,88.6644287109375,1.2091,1.7688
2006-01-31,88.01553344726562,1.2158,1.782
2006-02-01,88.62989807128906,1.2092,1.7781
2006-02-02,87.601318359375,1.21,1.7807
2006-02-03,87.16641235351562,1.2021,1.7626
2006-02-06,87.39424896240234,1.1971,1.7462
2006-02-07,86.62109375,1.1974,1.7444
2006-02-08,87.40805053710938,1.1935,1.7405
2006-02-09,87.26304626464844,1.1963,1.7411
2006-02-10,87.42185974121094,1.192,1.7454
2006-02-13,87.26304626464844,1.1905,1.7438
2006-02-14,88.18809509277344,1.1895,1.7343
2006-02-15,88.4987564086914,1.1884,1.7401
2006-02-16,89.16145324707031,1.1882,1.7354
2006-02-17,88.91984558105469,1.1906,1.7403
2006-02-20,,,
2006-02-21,88.69890594482422,1.1912,1.7447
2006-02-22,89.23739624023438,1.1905,1.7425
2006-02-23,89.10623168945312,1.1923,1.7522
2006-02-24,89.33403778076172,1.1882,1.7448
2006-02-27,89.3685073852539,1.186,1.7409
2006-02-28,88.51946258544922,1.1925,1.7539
2006-03-01,89.30640411376953,1.1899,1.7473
2006-03-02,89.29950714111328,1.2003,1.7493
2006-03-03,88.88529968261719,1.2028,1.7531
2006-03-06,88.47804260253906,1.2002,1.7492
2006-03-07,88.33993530273438,1.1888,1.7362
2006-03-08,88.5263900756836,1.1914,1.7359
2006-03-09,87.93269348144531,1.192,1.7366
2006-03-10,88.76795959472656,1.1886,1.7256
2006-03-13,88.93362426757812,1.1942,1.731
2006-03-14,89.86557006835938,1.2025,1.7479
2006-03-15,90.26589965820312,1.2045,1.746
2006-03-16,90.45235443115234,1.2151,1.7552
2006-03-17,90.52790069580078,1.2197,1.7567
2006-03-20,90.38237762451172,1.2168,1.7563
2006-03-21,89.81402587890625,1.2079,1.7459
2006-03-22,90.36155700683594,1.2095,1.7483
2006-03-23,90.1744384765625,1.1984,1.7367
2006-03-24,90.24372100830078,1.2034,1.7427
2006-03-27,90.11205291748047,1.2015,1.747
2006-03-28,89.55755615234375,1.2078,1.7497
2006-03-29,90.11898040771484,1.203,1.7356
2006-03-30,89.95957946777344,1.2132,1.7448
2006-03-31,89.98039245605469,1.2139,1.7393
2006-04-03,89.91104888916016,1.2124,1.7389
2006-04-04,90.48631286621094,1.2258,1.7559
2006-04-05,90.79817199707031,1.2272,1.7497
2006-04-06,90.70112609863281,1.2216,1.7504
2006-04-07,89.77938842773438,1.2109,1.7407
2006-04-10,89.9179916381836,1.2091,1.7405
2006-04-11,89.15559387207031,1.2125,1.7467
2006-04-12,89.32196807861328,1.2107,1.7508
2006-04-13,89.20417022705078,1.2107,1.7529
2006-04-14,,1.2106,1.751
2006-04-17,89.16949462890625,1.2267,1.7716
2006-04-18,90.58329772949219,1.2274,1.7762
2006-04-19,90.75655364990234,1.2345,1.7895
2006-04-20,90.88136291503906,1.2326,1.7801
2006-04-21,90.89521789550781,1.234,1.7817
2006-04-24,90.7289047241211,1.2373,1.7839
2006-04-25,90.35462951660156,1.2412,1.7876
2006-04-26,90.37540435791016,1.2464,1.7897
2006-04-27,90.81202697753906,1.2525,1.8011
2006-04-28,91.11697387695312,1.2624,1.822
2006-05-01,90.37540435791016,1.2607,1.8286
2006-05-02,91.05461883544922,1.2644,1.8397
2006-05-03,90.71499633789062,1.2639,1.8446
