,USDBRL,USDEUR
2005-03-11,2.7021,0.7426661715558857
2005-03-14,2.7523,0.749288176232579
2005-03-15,2.7621,0.7510326699211416
2005-03-16,2.757,0.7449899426357743
2005-03-17,2.7522,0.747775368279369
2005-03-18,2.7163,0.75125835774923
2005-03-21,2.7288,0.759589821496392
2005-03-22,2.706,0.757002271006813
2005-03-23,2.7403,0.7689350249903883
2005-03-24,2.7303,0.7717835918808366
2005-03-25,,0.771962328238382
2005-03-28,2.7385,0.7765783955890346
2005-03-29,2.7031,0.7744133818632387
2005-03-30,2.6808,0.7725587144622992
2005-03-31,2.6662,0.7710694733595498
2005-04-01,2.655,0.7754342431761786
2005-04-04,2.6598,0.7789375292101574
2005-04-05,2.6255,0.778694907335306
2005-04-06,2.6067,0.777121541809139
2005-04-07,2.6019,0.7748334108166745
2005-04-08,2.5942,0.7744733581164809
2005-04-11,2.5783,0.7708911501695961
2005-04-12,2.5899,0.7768197001475957
2005-04-13,2.5598,0.7741136398823347
2005-04-14,2.5747,0.7800920508620017
2005-04-15,2.5971,0.7735148514851485
2005-04-18,2.6157,0.7670476336580501
2005-04-19,2.5825,0.7672241829062453
2005-04-20,2.5645,0.764525993883792
2005-04-21,,0.7637668983426259
2005-04-22,2.5392,0.7652280379553107
2005-04-25,2.5308,0.7701786814540974
2005-04-26,2.5355,0.771366862079605
2005-04-27,2.5195,0.7729169887154119
2005-04-28,2.5217,0.774233508826262
2005-04-29,2.5313,0.7740537193281214
2005-05-02,2.5146,0.7777864198491093
2005-05-03,2.5007,0.7758553805570642
2005-05-04,2.4765,0.7730364873222015
2005-05-05,2.4687,0.7730364873222015
2005-05-06,2.4594,0.7793017456359103
2005-05-09,2.4538,0.7788768595685022
2005-05-10,2.465,0.7765783955890346
2005-05-11,2.4719,0.7810669374365383
2005-05-12,2.4648,0.7870297497245397
2005-05-13,2.4715,0.7908264136022144
2005-05-16,2.4772,0.7917656373713381
2005-05-17,2.4779,0.7908889591901297
2005-05-18,2.4636,0.7898894154818326
2005-05-19,2.4458,0.7918910357934749
2005-05-20,2.4493,0.7966223213574444
2005-05-23,2.4299,0.7952286282306162
2005-05-24,2.4313,0.7944073721004131
2005-05-25,2.4116,0.7935248373274083
2005-05-26,,0.7989134776703682
2005-05-27,2.3934,0.795671546785487
2005-05-30,2.3784,
2005-05-31,2.4038,0.8097821685966474
2005-06-01,2.4286,0.8175277959450621
2005-06-02,2.4202,0.8152616990053808
2005-06-03,2.4029,0.8178621084485157
2005-06-06,2.4576,0.8151287903488752
2005-06-07,2.4632,0.8145312372729494
2005-06-08,2.4464,0.8116883116883117
2005-06-09,2.4891,0.8185985592665357
2005-06-10,2.4751,0.824606250515379
2005-06-13,2.4562,0.8309098462816784
2005-06-14,2.4375,0.830702774547267
2005-06-15,2.4455,0.8260366760284157
2005-06-16,2.4161,0.8271982794275787
2005-06-17,2.3873,0.8169934640522876
2005-06-20,2.3855,0.8237232289950577
2005-06-21,2.3772,0.8241305422778968
2005-06-22,2.3703,0.8244023083264632
2005-06-23,2.3932,0.8296001327360212
2005-06-24,2.3877,0.8272667107875579
2005-06-27,2.383,0.8229098090849243
2005-06-28,2.3694,0.8279516476237788
2005-06-29,2.3549,0.8263779852904719
2005-06-30,2.3504,0.8265829062654985
2005-07-01,2.3459,0.8363301831563101
2005-07-04,2.3715,
2005-07-05,2.3668,0.8391373667869431
2005-07-06,2.3901,0.8390669575432119
2005-07-07,2.389,0.8383635144198524
2005-07-08,2.3683,0.8379420144126026
2005-07-11,2.3502,0.8287750704458811
2005-07-12,2.3353,0.819672131147541
2005-07-13,2.3482,0.8271298593879238
2005-07-14,2.3433,0.8271982794275787
2005-07-15,2.3427,0.8307717869901138
2005-07-18,2.3304,0.8280202036929701
2005-07-19,2.3434,0.8332638946754437
2005-07-20,2.3522,0.8301510874979247
2005-07-21,2.3405,0.825559316436886
2005-07-22,2.3761,0.8278831029058697
2005-07-25,2.4287,0.8296001327360212
2005-07-26,2.4656,0.8328475056217206
2005-07-27,2.4439,0.8300132802124833
2005-07-28,2.4211,0.8250144377526607
2005-07-29,2.3905,0.8244702778464835
2005-08-01,2.3785,0.8200082000820008
2005-08-02,2.353,0.8190679007289704
2005-08-03,2.3151,0.8105698305909054
2005-08-04,2.3054,0.8075587498990552
2005-08-05,2.2986,0.8112273870365864
2005-08-08,2.31,0.808996035919424
2005-08-09,2.3151,0.8099133392726979
2005-08-10,2.2767,0.8100445524503849
2005-08-11,2.3169,0.804246421103426
2005-08-12,2.3758,0.804634695848085
2005-08-15,2.3422,0.8089305937550558
2005-08-16,2.3442,0.8102414519526819
2005-08-17,2.3492,0.8136696501220504
2005-08-18,2.3637,0.8211528986697323
2005-08-19,2.4316,0.8232485387338438
2005-08-22,2.4028,0.8173273395995095
2005-08-23,2.4097,0.8187996397281585
2005-08-24,2.4235,0.8170602173380178
2005-08-25,2.4203,0.8122816992933148
2005-08-26,2.4129,0.8114248620577735
2005-08-29,2.3995,0.8164598301763553
2005-08-30,2.3861,0.8194034742707309
2005-08-31,2.3637,0.8110300081103
2005-09-01,2.3623,0.8034064433196755
2005-09-02,2.3429,0.7975753708725475
2005-09-05,2.3295,
2005-09-06,2.3262,0.8010894816951054
2005-09-07,,0.8039231449473431
2005-09-08,2.3198,0.8064516129032259
2005-09-09,2.3175,0.804311107536395
2005-09-12,2.3197,0.8138020833333334
2005-09-13,2.3269,0.8154611432765229
2005-09-14,2.33,0.8141996417521576
2005-09-15,2.3012,0.8185985592665357
2005-09-16,2.2937,0.8187326019322089
2005-09-19,2.2905,0.8228420966016621
2005-09-20,2.2948,0.8212203334154554
2005-09-21,2.2827,0.81913499344692
2005-09-22,2.2752,0.8228420966016621
2005-09-23,2.2682,0.8280202036929701
2005-09-26,2.2583,0.8308408109006314
2005-09-27,2.2533,0.8325701440346349
2005-09-28,2.2433,0.8322237017310253
2005-09-29,2.2244,0.831946755407654
2005-09-30,2.2222,0.829324929507381
2005-10-03,2.2339,0.8393486654356219
2005-10-04,2.2424,0.8390669575432119
2005-10-05,2.2685,0.8344459279038718
2005-10-06,2.2886,0.8241984669908514
2005-10-07,2.263,0.8254230293025175
2005-10-10,2.2384,
2005-10-11,2.2351,0.8322929671244278
2005-10-12,,0.8305647840531561
2005-10-13,2.2627,0.8376612497905848
2005-10-14,2.2511,0.8282945415389712
2005-10-17,2.2352,0.8305647840531561
2005-10-18,2.2405,0.8375910880308234
2005-10-19,2.2535,0.8341675008341675
2005-10-20,2.2443,0.8345852111500585
2005-10-21,2.2546,0.8362602441879913
2005-10-24,2.2623,0.833472245374229
2005-10-25,2.2618,0.8265145879824779
2005-10-26,2.2746,0.8276775368316505
2005-10-27,2.2851,0.8231807704972011
2005-10-28,2.2791,0.8271982794275787
2005-10-31,2.2543,0.8336807002917882
2005-11-01,2.2516,0.833472245374229
2005-11-02,,0.8287063893262616
2005-11-03,2.2336,0.8353521009105338
2005-11-04,2.2231,0.8454514710855596
2005-11-07,2.2013,0.8478168715557439
2005-11-08,2.2032,0.8494011721736175
2005-11-09,2.1717,0.8512087163772557
2005-11-10,2.1757,0.8517887563884157
2005-11-11,2.1633,
2005-11-14,2.199,0.8571183680466272
2005-11-15,,0.8550662676357418
2005-11-16,2.1974,0.8567511994516792
2005-11-17,2.1866,0.8542627712284298
2005-11-18,2.2187,0.8517162081594414
2005-11-21,2.2181,0.8522243054371911
2005-11-22,2.2511,0.8520064752492119
2005-11-23,2.238,0.8475294516484448
2005-11-24,2.237,
2005-11-25,2.2329,0.8529512111907198
2005-11-28,2.2094,0.8471704506946799
2005-11-29,2.198,0.8484642796538265
2005-11-30,2.207,0.8481764206955046
2005-12-01,2.2177,0.8545547769612033
2005-12-02,2.2061,0.8547739123001966
2005-12-05,2.1968,0.8483922965979468
2005-12-06,2.1807,0.8486082824168365
2005-12-07,2.18,0.8530967411704488
2005-12-08,2.2127,0.8453085376162299
2005-12-09,2.2446,0.8457374830852504
2005-12-12,2.2634,0.8354916868577157
2005-12-13,2.2565,0.8385041086701324
2005-12-14,2.2779,0.8304958059961798
2005-12-15,2.2957,0.8357709987463435
2005-12-16,2.3356,0.8325008325008325
2005-12-19,2.3735,0.8336112037345782
2005-12-20,2.3497,0.8440243079000674
2005-12-21,2.3168,0.8463100880162492
2005-12-22,2.3254,0.8415383320710259
2005-12-23,2.3327,0.8433836552247618
2005-12-26,2.3325,
2005-12-27,2.3526,0.8434547908232118
2005-12-28,2.3483,0.8421052631578947
2005-12-29,2.3407,0.8441668073611345
2005-12-30,2.3407,0.8444519506840061
2006-01-02,2.337,
2006-01-03,2.346,0.8347245409015025
2006-01-04,2.3066,0.8270614506657844
2006-01-05,2.2825,0.8263779852904719
2006-01-06,2.287,0.8231807704972011
2006-01-09,2.2632,0.8289124668435014
2006-01-10,2.2638,0.8289811821271658
2006-01-11,2.2679,0.8240626287597858
2006-01-12,2.2729,0.8309098462816784
2006-01-13,2.2747,0.8262414277451872
2006-01-16,2.2762,
2006-01-17,2.2924,0.8282945415389712
2006-01-18,2.3276,0.8276090374906895
2006-01-19,2.3225,0.8257638315441783
2006-01-20,2.2756,0.8263779852904719
2006-01-23,2.2609,0.8145975887911372
2006-01-24,2.244,0.813868316106454
2006-01-25,2.2433,0.8161932745674175
2006-01-26,2.2382,0.8177283506419167
2006-01-27,2.2152,0.8244023083264632
2006-01-30,2.2116,0.8270614506657844
2006-01-31,2.216,0.8225037012666557
2006-02-01,2.2217,0.8269930532583526
2006-02-02,2.221,0.8264462809917356
2006-02-03,2.2202,0.8318775476249897
2006-02-06,2.1877,0.8353521009105338
2006-02-07,2.1866,0.8351428094204109
2006-02-08,2.1956,0.8378718056137411
2006-02-09,2.1778,0.8359107247345984
2006-02-10,2.1575,0.8389261744966443
2006-02-13,2.1621,0.8399832003359934
2006-02-14,2.1435,0.8406893652795292
2006-02-15,2.1375,0.841467519353753
2006-02-16,2.1177,0.841609156707625
2006-02-17,2.1186,0.8399126490844951
2006-02-20,2.1182,
2006-02-21,2.1297,0.8394895903290799
2006-02-22,2.1484,0.8399832003359934
2006-02-23,2.1353,0.8387150884844419
2006-02-24,2.1355,0.841609156707625
2006-02-27,,0.8431703204047218
2006-02-28,,0.8385744234800839
2006-03-01,2.1181,0.8404067568703253
2006-03-02,2.1134,0.8331250520703158
2006-03-03,2.1155,0.8313934153641502
2006-03-06,2.1261,0.8331944675887353
2006-03-07,2.1682,0.8411843876177657
2006-03-08,2.1778,0.8393486654356219
2006-03-09,2.1615,0.8389261744966443
2006-03-10,2.1447,0.8413259296651522
2006-03-13,2.1349,0.8373806732540613
2006-03-14,2.1269,0.8316008316008316
2006-03-15,2.1215,0.8302200083022001
2006-03-16,2.1067,0.8229775327133568
2006-03-17,2.1188,0.8198737394441256
2006-03-20,2.1386,0.8218277449046679
2006-03-21,2.1591,0.8278831029058697
2006-03-22,2.1553,0.8267879288962381
2006-03-23,2.1506,0.8344459279038718
2006-03-24,2.1628,0.8309788931361143
2006-03-27,2.1804,0.8322929671244278
2006-03-28,2.2238,0.8279516476237788
2006-03-29,2.2228,0.8312551953449708
2006-03-30,2.1952,0.8242664029014177
2006-03-31,2.1724,0.8237910865804432
2006-04-03,2.1542,0.8248102936324646
2006-04-04,2.1293,0.8157937673356176
2006-04-05,2.1344,0.8148631029986961
2006-04-06,2.1299,0.8185985592665357
2006-04-07,2.1409,0.8258320257659592
2006-04-10,2.1522,0.8270614506657844
2006-04-11,2.142,0.8247422680412372
2006-04-12,2.1336,0.8259684480052861
2006-04-13,2.1426,0.8259684480052861
2006-04-14,,0.8260366760284157
2006-04-17,2.1343,0.8151952392598028
2006-04-18,2.1292,0.814730324262669
2006-04-19,2.1143,0.8100445524503849
2006-04-20,2.1236,0.8112932013629727
2006-04-21,,0.8103727714748784
2006-04-24,2.1182,0.8082114281095935
2006-04-25,2.1233,0.8056719303899451
2006-04-26,2.1224,0.8023106546854942
2006-04-27,2.1136,0.7984031936127745
2006-04-28,2.0892,0.7921419518377694
2006-05-01,,0.7932101213611487
2006-05-02,2.0718,0.7908889591901297
2006-05-03,2.0706,0.7912018355882585
2006-05-04,2.0667,0.7883948281299274
2006-05-05,2.0587,0.7853608733212911
2006-05-08,2.0651,0.7861635220125786
2006-05-09,2.0642,0.7844983133286264
2006-05-10,2.0586,0.7813110399249941
2006-05-11,2.0881,0.777907429015947
2006-05-12,2.1307,0.7759155803848542
2006-05-15,2.1774,0.779666302822392
2006-05-16,2.1403,0.7802137785753296
2006-05-17,2.1826,0.7860399308284861
2006-05-18,2.1833,0.7815552950371238
2006-05-19,2.193,0.7843137254901962
2006-05-22,2.2883,0.7782101167315175
2006-05-23,2.2601,0.7785736530675802
2006-05-24,2.3711,0.7844983133286264
2006-05-25,2.315,0.7826563356030367
2006-05-26,2.252,0.784990972603815
2006-05-29,2.2566,
2006-05-30,2.3235,0.777121541809139
2006-05-31,2.3005,0.7792410192472531
2006-06-01,2.2713,0.7797878976918279
2006-06-02,2.2595,0.7744733581164809
2006-06-05,2.2557,0.7720219254226821
2006-06-06,2.2686,0.7795447458684129
2006-06-07,2.25,0.7813110399249941
2006-06-08,2.2701,0.7906388361796332
2006-06-09,2.2615,0.7913896802785692
2006-06-12,2.2707,0.7944704854214666
2006-06-13,2.3018,0.7952918721170669
2006-06-14,2.2845,0.791702953052015
2006-06-15,,0.7926442612555484
2006-06-16,2.2521,0.7922047056959518
2006-06-19,2.2404,0.7951021706289257
2006-06-20,2.2506,0.795671546785487
2006-06-21,2.2378,0.7895775759968418
2006-06-22,2.2391,0.7947862025115244
2006-06-23,2.2462,0.7985944737262418
2006-06-26,2.2259,0.7965588657001752
2006-06-27,2.2315,0.7943442688061007
2006-06-28,2.2262,0.7979572294924991
2006-06-29,2.2063,0.7978299026647518
2006-06-30,2.1643,0.7825338445887784
2006-07-03,2.1701,0.7816774798718048
2006-07-04,2.1646,
2006-07-05,2.1955,0.7857928650007858
2006-07-06,2.184,0.7838833581563063
2006-07-07,2.1765,0.7799095304944627
2006-07-10,2.175,0.7842522155125089
2006-07-11,2.1859,0.7840677434530343
2006-07-12,2.1915,0.7870297497245397
2006-07-13,2.2106,0.7890791446382072
2006-07-14,2.213,0.7910766553279013
2006-07-17,2.2126,0.7981482959533882
2006-07-18,2.1962,0.8
2006-07-19,2.181,0.7961783439490446
2006-07-20,2.1895,0.7912018355882585
2006-07-21,2.1935,0.7883948281299274
2006-07-24,2.1916,0.7917656373713381
2006-07-25,2.1993,0.7951653944020356
2006-07-26,2.1984,0.7918910357934749
2006-07-27,2.1899,0.7854225573358466
2006-07-28,2.18,0.7844367743959837
2006-07-31,2.1762,0.7834534628643058
2006-08-01,2.1905,0.7825950853028643
2006-08-02,2.1821,0.781372089388967
2006-08-03,2.1835,0.7825338445887784
2006-08-04,2.172,0.7755545214828602
2006-08-07,2.1793,0.7771819382917541
2006-08-08,2.1839,0.7788768595685022
2006-08-09,2.1687,0.7759155803848542
2006-08-10,2.1628,0.7833920877399139
2006-08-11,2.1616,0.7838833581563063
2006-08-14,2.1605,0.7852375343541421
2006-08-15,2.148,0.781983109164842
2006-08-16,2.1329,0.777363184079602
2006-08-17,2.1365,0.7770007770007771
2006-08-18,2.1456,0.7806401249024201
2006-08-21,2.1361,0.7743534148985597
2006-08-22,2.1355,0.7810059356451109
2006-08-23,2.1354,0.7816163826793809
2006-08-24,2.1523,0.7836990595611285
2006-08-25,2.1571,0.7832693663350827
2006-08-28,2.1473,0.7822277847309137
2006-08-29,2.1419,0.7832080200501254
2006-08-30,2.133,0.7797270955165693
2006-08-31,2.1388,0.7816774798718048
2006-09-01,2.1468,0.7792410192472531
2006-09-04,2.1282,
2006-09-05,2.1288,0.7806401249024201
2006-09-06,2.1443,0.7820442637053258
2006-09-07,,0.7838833581563063
2006-09-08,2.1582,0.7890791446382072
2006-09-11,2.1751,0.7874635798094338
2006-09-12,2.1732,0.7878358150161505
2006-09-13,2.17,0.7869058860560277
2006-09-14,2.1593,0.7851758793969849
2006-09-15,2.154,0.7906388361796332
2006-09-18,2.1453,0.7892036934732856
2006-09-19,2.1518,0.7884569896712135
2006-09-20,2.169,0.7873395795606645
2006-09-21,2.1969,0.7855459544383347
2006-09-22,2.2177,0.7814942169427945
2006-09-25,2.2188,0.7844983133286264
2006-09-26,2.198,0.7882084023015685
2006-09-27,2.186,0.7874635798094338
2006-09-28,2.1793,0.7875876191226273
2006-09-29,2.1742,0.7882084023015685
2006-10-02,2.1623,0.7846829880728186
2006-10-03,2.1655,0.7857311228097745
2006-10-04,2.1676,0.7882084023015685
2006-10-05,2.1629,0.7882084023015685
2006-10-06,2.1636,0.7936507936507936
2006-10-09,2.1588,
2006-10-10,2.1497,0.7973845785822502
2006-10-11,2.1546,0.7970032677133977
2006-10-12,,0.7976389885937625
2006-10-13,2.1419,0.7998720204767238
2006-10-16,2.1331,0.7988496564946477
2006-10-17,2.1361,0.795924864692773
2006-10-18,2.1339,0.7989773090444231
2006-10-19,2.1387,0.7940289026520565
2006-10-20,2.1457,0.792832791564259
2006-10-23,2.1391,0.7971938775510204
2006-10-24,2.1467,0.7958615200955034
2006-10-25,2.151,0.7942180922881422
2006-10-26,2.1363,0.7893282816323309
2006-10-27,2.1378,0.7858546168958743
2006-10-30,2.1456,0.7863489816780687
2006-10-31,2.143,0.7829014327096218
2006-11-01,2.141,0.7830240388379924
2006-11-02,,0.7824726134585289
2006-11-03,2.142,0.7870916961826053
2006-11-06,2.1378,0.7864726700747149
2006-11-07,2.1353,0.7808839606434484
2006-11-08,2.1464,0.7827788649706457
2006-11-09,2.1412,0.7791195948578106
2006-11-10,2.1489,0.7775445144234507
2006-11-13,2.162,0.7806401249024201
2006-11-14,2.1537,0.7805182641273807
2006-11-15,,0.7807620237351656
2006-11-16,2.1517,0.7807620237351656
2006-11-17,2.1593,0.7798487093503861
2006-11-20,2.1622,0.7806401249024201
2006-11-21,2.1638,0.7797878976918279
2006-11-22,2.1623,0.7735148514851485
2006-11-23,2.1683,
2006-11-24,2.17,0.7644675483525724
2006-11-27,2.18,0.7621951219512195
2006-11-28,2.187,0.759762953958365
2006-11-29,2.1783,0.7606876616461281
2006-11-30,2.1668,0.7540909433677702
2006-12-01,2.1672,0.7509762691498949
2006-12-04,2.1693,0.7503564192991671
2006-12-05,2.156,0.7503564192991671
2006-12-06,2.1528,0.7514841812579846
2006-12-07,2.1428,0.7521058965102287
2006-12-08,2.1442,0.7567158531971245
2006-12-11,2.1384,0.7562580352416244
2006-12-12,2.1481,0.7556865412227008
2006-12-13,2.1459,0.7567158531971245
2006-12-14,2.146,0.7590708972218005
2006-12-15,2.147,0.7636502481863306
2006-12-18,2.147,0.7649353629618297
2006-12-19,2.1572,0.757920266787934
2006-12-20,2.156,0.758552681483729
2006-12-21,2.1593,0.7590132827324478
2006-12-22,2.1518,0.7615566217348261
2006-12-25,,
2006-12-26,2.1437,0.7614986293024673
2006-12-27,2.1497,0.7619047619047619
2006-12-28,2.138,0.7599939200486395
2006-12-29,2.138,0.7577479730241721
2007-01-01,,
2007-01-02,2.1342,0.7526719855486979
2007-01-03,2.1372,0.7593591009188245
2007-01-04,2.1429,0.7637085688101422
2007-01-05,2.1474,0.7689350249903883
2007-01-08,2.1505,0.7678722260615833
2007-01-09,2.1506,0.7695267410542516
2007-01-10,2.1556,0.7727975270479134
2007-01-11,2.1465,0.7749535027898327
2007-01-12,2.1421,0.7736345350456445
2007-01-15,2.1407,
2007-01-16,2.1444,0.7741136398823347
2007-01-17,2.135,0.7723200494284832
2007-01-18,2.1329,0.7726781023025807
2007-01-19,2.1307,0.7711289327575571
2007-01-22,2.1327,0.7717835918808366
2007-01-23,2.1368,0.7677543186180422
2007-01-24,2.1286,0.771366862079605
2007-01-25,2.1281,0.7704160246533127
2007-01-26,2.136,0.7746533426291735
2007-01-29,2.136,0.7723200494284832
2007-01-30,2.1329,0.771962328238382
2007-01-31,2.1247,0.7693491306354824
2007-02-01,2.1093,0.7679901697258275
2007-02-02,2.0982,0.7716049382716049
2007-02-05,2.0964,0.7732158045310447
2007-02-06,2.0833,0.7710694733595498
2007-02-07,2.0852,0.7680491551459293
2007-02-08,2.0951,0.7672241829062453
2007-02-09,2.1033,0.7689350249903883
2007-02-12,2.114,0.7714858818083629
2007-02-13,2.1088,0.7678132678132679
2007-02-14,2.1,0.7618467164406522
2007-02-15,2.0896,0.76103500761035
2007-02-16,2.0913,0.761208799573723
2007-02-19,,
2007-02-20,,0.7613826709304097
2007-02-21,2.0802,0.7618467164406522
2007-02-22,2.0766,0.7613826709304097
2007-02-23,2.0868,0.7596475235490732
2007-02-26,2.0863,0.7599361653621095
2007-02-27,2.1099,0.7549448890231013
2007-02-28,2.1182,0.7558578987150416
2007-03-01,2.126,0.7591285204585136
2007-03-02,2.1274,0.7586102260658474
2007-03-05,2.1388,0.7637085688101422
2007-03-06,2.1209,0.7628928898382668
2007-03-07,2.1121,0.76057195010648
2007-03-08,2.1054,0.7616726331022926
2007-03-09,2.0983,0.7623113279463333
2007-03-12,2.0902,0.7583801001061732
2007-03-13,2.0962,0.7576331540268202
2007-03-14,2.1044,0.7560293339381569
2007-03-15,2.0909,0.7547739452034116
2007-03-16,2.0915,0.7514841812579846
2007-03-19,2.0792,0.7519362358072035
2007-03-20,2.0763,0.7523888345496953
2007-03-21,2.0676,0.7515971439308531
2007-03-22,2.0602,0.7485590238790328
2007-03-23,2.0652,0.7517666516313336
2007-03-26,2.0601,0.7498500299940013
2007-03-27,2.0637,0.748671108781912
2007-03-28,2.0716,0.7501312729727703
2007-03-29,2.0545,0.7498500299940013
2007-03-30,2.0504,0.7477194556602363
2007-04-02,2.0478,0.7477194556602363
2007-04-03,2.0372,0.7483349547257352
2007-04-04,2.0321,0.7482789583956899
2007-04-05,2.0333,0.7448234768359898
2007-04-06,,0.7473841554559043
2007-04-09,2.0236,0.7481110196753198
2007-04-10,2.0282,0.7442691277165824
2007-04-11,2.0333,0.7442691277165824
2007-04-12,2.0371,0.7416196974191634
2007-04-13,2.0231,0.7397544015386892
2007-04-16,2.034,0.7380073800738007
2007-04-17,2.0348,0.7369739848183359
2007-04-18,2.0365,0.7367025195226168
2007-04-19,2.0312,0.735023888276369
2007-04-20,2.0262,0.7352400558782441
2007-04-23,2.029,0.7363770250368188
2007-04-24,2.0385,0.7341065922771987
2007-04-25,2.0236,0.7327617791455997
2007-04-26,2.0252,0.7358351729212657
2007-04-27,2.0321,0.7339449541284403
2007-04-30,2.0339,0.7320644216691068
2007-05-01,,0.7352941176470588
2007-05-02,2.0268,0.7354022650389763
2007-05-03,2.0239,0.7371369600471768
2007-05-04,2.0309,0.7359976448075366
2007-05-07,2.0266,0.7344300822561692
2007-05-08,2.0226,0.7389890629618682
2007-05-09,2.0222,0.738061849582995
2007-05-10,2.0217,0.7400828892835998
2007-05-11,2.0194,0.7396996819291367
2007-05-14,2.0138,0.7383343177790903
2007-05-15,1.9922,0.7351319561861354
